"direction","distance","value"
45,3139.55410845312,152.862075805664
45,3181.98051503065,154.275863647461
45,3181.98051532432,157.931030273438
45,3224.406921902,158.068969726562
45,3224.40692219551,159.965515136719
45,3266.8333287734,159.310348510742
45,3266.83332906604,160.689651489258
45,3309.2597356448,159.827590942383
45,3309.25973593724,161.275863647461
45,3351.6861425162,161.068969726562
45,3351.68614280843,163.103454589844
45,3394.1125493876,163.896545410156
45,3394.11254967896,166.448272705078
45,3436.538956259,167.931030273438
45,3436.53895655016,170.827590942383
45,3478.96536313036,172.379302978516
45,3478.96536342135,175.206893920898
45,3521.39177000175,176
45,3521.39177029254,178.379302978516
45,3563.81817687315,178
45,3563.81817716308,179.896545410156
45,3606.24458374455,178.413787841797
45,3606.24458403427,180.068969726562
45,3648.67099061595,178.206893920898
45,3648.67099090546,179.620697021484
45,3691.09739748735,178
45,3691.097397776,179.793106079102
45,3733.52380435875,179
45,3733.52380464719,181.517242431641
45,3775.9502112301,181.655166625977
45,3775.95021151838,184.896545410156
45,3818.3766181015,185.724136352539
45,3818.37661838892,189.620697021484
45,3860.8030249729,190.310348510742
45,3860.80302526011,194.068969726562
45,3903.2294318443,193.551727294922
45,3903.2294321313,196.724136352539
45,3945.6558387157,194.482757568359
45,3945.6558390025,197.413787841797
45,3988.0822455871,193.689651489258
45,3988.08224587303,196.75862121582
45,4030.50865245846,192.793106079102
45,4030.50865274422,196.620697021484
45,4072.93505932985,193.448272705078
45,4072.93505961542,198.172409057617
45,4115.36146620125,196.034484863281
45,4115.36146648595,200.689651489258
45,4157.78787307265,199
45,4157.78787335714,203.034484863281
45,4200.21427994405,201
45,4200.21428022834,204.24137878418
45,4242.64068681545,201.689651489258
45,4242.64068709887,204.586212158203
45,4285.06709368685,201.827590942383
45,4285.06709397006,204.793106079102
45,4327.49350055821,202.310348510742
45,4327.49350084126,205.793106079102
45,4369.9199074296,203.896545410156
45,4369.91990771179,207.896545410156
45,4412.346314301,206.551727294922
45,4412.34631458298,210.620697021484
45,4454.7727211724,209.344833374023
45,4454.77272145418,212.689651489258
45,4497.1991280438,211.448272705078
45,4497.19912832537,213.793106079102
45,4539.6255349152,212.172409057617
45,4539.6255351959,213.75862121582
45,4582.05194178656,212.137924194336
45,4582.0519420671,212.793106079102
45,4624.47834865795,210.827590942383
45,4624.47834893829,210.965515136719
45,4666.90475552935,208.586212158203
45,4666.90475580882,208.551727294922
45,4709.33116240075,205.24137878418
45,4709.33116268002,205.413787841797
45,4751.75756927215,202.103454589844
45,4751.75756955121,202.75862121582
45,4794.18397614355,200.413787841797
45,4794.18397642174,201.275863647461
45,4836.61038301495,199.827590942383
45,4836.61038329294,201.413787841797
45,4879.03678988631,200.965515136719
45,4879.03679016413,203.275863647461
45,4921.4631967577,203.103454589844
45,4921.46319703532,205.655166625977
45,4963.8896036291,205
45,4963.88960390586,207.793106079102
45,5006.3160105005,206.896545410156
45,5006.31601077705,209.793106079102
45,5048.7424173719,208.931030273438
45,5048.74241764824,211.344833374023
45,5091.1688242433,210.517242431641
45,5091.16882451878,211.551727294922
45,5133.59523111466,210.310348510742
45,5133.59523138997,210.103454589844
45,5176.02163798605,208.862075805664
45,5176.02163826116,206.896545410156
45,5218.44804485745,205.448272705078
45,5218.4480451317,202.068969726562
45,5260.87445172885,201.068969726562
45,5260.87445200289,197.206893920898
45,5303.30085860025,196.551727294922
45,5303.30085887408,193.172409057617
45,5345.72726547165,191.310348510742
45,5345.72726574527,189.103454589844
45,5388.15367234305,185.896545410156
45,5388.15367261581,185
45,5430.58007921441,182.551727294922
45,5430.580079487,183.482757568359
45,5473.0064860858,184.206893920898
45,5473.00648635819,187.068969726562
45,5515.4328929572,190.862075805664
45,5515.43289322873,194.793106079102
45,5557.8592998286,200.206893920898
45,5557.85930009992,204.137924194336
45,5600.2857067,208.620697021484
45,5600.28570697112,211.586212158203
45,5642.7121135714,214.517242431641
45,5642.71211384165,216.724136352539
45,5685.13852044276,218.586212158203
45,5685.13852071284,220.517242431641
45,5727.56492731416,221.379302978516
45,5727.56492758403,223
45,5769.99133418555,222.862075805664
45,5769.99133445457,224.448272705078
45,5812.41774105695,223.517242431641
45,5812.41774132576,225.551727294922
45,5854.84414792835,224.137924194336
45,5854.84414819695,226.931030273438
45,5897.27055479975,225.24137878418
45,5897.27055506815,228.620697021484
45,5939.69696167115,226.793106079102
45,5939.69696193868,230.448272705078
45,5982.12336854251,228.206893920898
45,5982.12336880987,231.172409057617
45,6024.5497754139,228.586212158203
45,6024.54977568107,231.137924194336
45,6066.9761822853,228.551727294922
45,6066.9761825516,230.931030273438
45,6109.4025891567,229.137924194336
45,6109.40258942279,231.24137878418
45,6151.8289960281,229.344833374023
45,6151.82899629399,230.482757568359
45,6194.2554028995,227.206893920898
45,6194.25540316452,226.931030273438
45,6236.68180977086,222.551727294922
45,6236.68181003571,221.862075805664
45,6279.10821664225,219.034484863281
45,6279.10821690691,219.655166625977
45,6321.53462351365,219.448272705078
45,6321.5346237781,221.517242431641
45,6363.96103038505,223.517242431641
45,6363.96103064863,226.206893920898
45,6406.38743725645,229.379302978516
45,6406.38743751983,231.379302978516
45,6448.81384412785,233.965515136719
45,6448.81384439102,234.620697021484
45,6491.24025099925,236.103454589844
45,6491.24025126155,236.137924194336
45,6533.66665787061,236.379302978516
45,6533.66665813275,236.517242431641
45,6576.093064742,236.103454589844
45,6576.09306500394,237.75862121582
45,6618.5194716134,236.379302978516
45,6618.51947187447,239.482757568359
45,6660.9458784848,237.413787841797
45,6660.94587874567,241.689651489258
45,6703.3722853562,239.517242431641
45,6703.37228561686,244.068969726562
45,6745.7986922276,241.448272705078
45,6745.79869248805,245.689651489258
45,6788.225099099,243.448272705078
45,6788.22509935859,247.793106079102
45,6830.65150597036,246.103454589844
45,6830.65150622978,250.275863647461
45,6873.07791284175,249.068969726562
45,6873.07791310097,252.655166625977
45,6915.50431971315,251.655166625977
45,6915.50431997151,254.448272705078
45,6957.93072658455,253.24137878418
45,6957.9307268427,255.068969726562
45,7000.35713345595,253.551727294922
45,7000.35713371389,254.137924194336
45,7042.78354032735,252.586212158203
45,7042.78354058443,252
45,7085.20994719871,250.75862121582
45,7085.20994745562,249.103454589844
45,7127.6363540701,247.551727294922
45,7127.63635432681,244.448272705078
45,7170.0627609415,242.413787841797
45,7170.06276119735,238.172409057617
45,7212.4891678129,236.413787841797
45,7212.48916806854,232.137924194336
45,7254.9155746843,231.75862121582
45,7254.91557493973,227.724136352539
45,7297.3419815557,229.172409057617
45,7297.34198181093,225.724136352539
45,7339.76838842706,228.793106079102
45,7339.76838868146,225.206893920898
45,7382.19479529845,228.379302978516
45,7382.19479555265,224.206893920898
45,7424.62120216985,226.275863647461
45,7424.62120242385,222.172409057617
45,7467.04760904125,223.206893920898
45,7467.04760929438,219.620697021484
45,7509.47401591265,219.379302978516
45,7509.47401616557,215.75862121582
45,7551.90042278405,214.896545410156
45,7551.90042303677,212.24137878418
45,7594.32682965545,211.586212158203
45,7594.3268299073,210.689651489258
45,7636.75323652681,210.310348510742
45,7636.75323677849,211.586212158203
45,7679.1796433982,210.896545410156
45,7679.17964364969,214.206893920898
45,7721.6060502696,212.551727294922
45,7721.60605052088,217.310348510742
45,7764.032457141,214.344833374023
45,7764.03245739141,219.482757568359
45,7806.4588640124,215.689651489258
45,7806.45886426261,221.862075805664
45,7848.8852708838,218.103454589844
45,7848.8852711338,224.862075805664
45,7891.3116777552,220.862075805664
45,7891.31167800433,227.379302978516
45,7933.73808462656,223.896545410156
45,7933.73808487553,230
45,7976.16449149795,227.24137878418
45,7976.16449174672,231.310348510742
45,8018.59089836935,228.620697021484
45,8018.59089861725,230.517242431641
45,8061.01730524075,227.965515136719
45,8061.01730548845,227.517242431641
45,8103.44371211215,225.24137878418
45,8103.44371235964,223.379302978516
45,8145.87011898355,221.172409057617
45,8145.87011923083,220.24137878418
45,8188.29652585491,218.206893920898
45,8188.29652610137,219.482757568359
45,8230.7229327263,217.827590942383
45,8230.72293297256,221.275863647461
45,8273.1493395977,219.896545410156
45,8273.14933984375,224.517242431641
45,8315.5757464691,223.482757568359
45,8315.57574671429,227.965515136719
45,8358.0021533405,227.24137878418
45,8358.00215358548,230
45,8400.4285602119,228.862075805664
45,8400.42856045667,229.896545410156
45,8442.8549670833,228.793106079102
45,8442.85496732721,228.793106079102
45,8485.28137395466,227.275863647461
45,8485.2813741984,226.931030273438
45,8527.70778082605,225.344833374023
45,8527.70778106959,225.310348510742
45,8570.13418769745,223.75862121582
45,8570.13418794013,224.068969726562
45,8612.56059456885,222.586212158203
45,8612.56059481132,222.931030273438
45,8654.98700144025,221.344833374023
45,8654.98700168251,221.275863647461
45,8697.41340831165,219.482757568359
45,8697.4134085537,218.75862121582
45,8739.83981518301,216.75862121582
45,8739.83981542424,215.379302978516
45,8782.2662220544,213.275863647461
45,8782.26622229543,211.448272705078
45,8824.6926289258,209.896545410156
45,8824.69262916662,208.034484863281
45,8867.1190357972,206.827590942383
45,8867.11903603716,204.931030273438
45,8909.5454426686,203.655166625977
45,8909.54544290835,201.75862121582
45,8951.97184954,200.689651489258
45,8951.97184977954,198.344833374023
45,8994.3982564114,197.034484863281
45,8994.39825665008,194.551727294922
45,9036.82466328276,193.379302978516
45,9036.82466352127,190.24137878418
45,9079.25107015415,188.724136352539
45,9079.25107039247,185.068969726562
45,9121.67747702555,182.965515136719
45,9121.67747726366,179.413787841797
45,9164.10388389695,176.517242431641
45,9164.10388413419,173.068969726562
45,9206.53029076835,170.448272705078
45,9206.53029100539,168.965515136719
45,9248.95669763975,168.275863647461
45,9248.95669787658,170.620697021484
45,9291.38310451111,171.827590942383
45,9291.38310474711,177.172409057617
45,9333.80951138251,179.172409057617
45,9333.8095116183,186.827590942383
45,9376.2359182539,187.75862121582
45,9376.2359184895,194.586212158203
45,9418.6623251253,193.24137878418
45,9418.66232536003,197
45,9461.0887319967,192.724136352539
45,9461.08873223123,192.551727294922
45,9503.5151388681,186.172409057617
45,9503.51513910242,182.310348510742
45,9545.9415457395,175.448272705078
45,9545.94154597361,170.206893920898
45,9588.36795261086,164.724136352539
45,9588.36795284414,161.931030273438
45,9630.79435948225,159.275863647461
45,9630.79435971534,160.448272705078
45,9673.22076635365,160.103454589844
45,9673.22076658653,165.344833374023
45,9715.64717322505,164.24137878418
45,9715.64717345707,171.034484863281
45,9758.07358009645,166.896545410156
45,9758.07358032826,173.206893920898
45,9800.49998696785,167.862075805664
45,9800.49998719945,173.931030273438
45,9842.92639383921,169.448272705078
45,9842.92639406999,175.551727294922
45,9885.35280071061,172.448272705078
45,9885.35280094118,178.655166625977
45,9927.779207582,177.206893920898
45,9927.77920781237,182.137924194336
45,9970.2056144534,181.137924194336
45,9970.20561468291,185.172409057617
45,10012.6320213248,184.344833374023
45,10012.6320215541,188.068969726562
45,10055.0584281962,187.965515136719
45,10055.0584284253,190.862075805664
45,10097.4848350676,191.275863647461
45,10097.4848352965,193.344833374023
45,10139.911241939,193.034484863281
45,10139.911242167,194.068969726562
45,10182.3376488104,193.172409057617
45,10182.3376490382,193.862075805664
45,10224.7640556818,192.413787841797
45,10224.7640559094,192.965515136719
45,10267.1904625532,191.448272705078
45,10267.1904627799,192.034484863281
45,10309.6168694246,190.896545410156
45,10309.6168696511,191.586212158203
45,10352.0432762959,190.862075805664
45,10352.0432765223,192.103454589844
45,10394.4696831673,191.620697021484
45,10394.4696833929,192.344833374023
45,10436.8960900387,191.172409057617
45,10436.8960902641,190.24137878418
45,10479.3224969101,188.551727294922
45,10479.3224971352,185.827590942383
45,10521.7489037815,182.896545410156
45,10521.7489040064,178.448272705078
45,10564.1753106529,175.379302978516
45,10564.175310877,171.896545410156
45,10606.6017175243,170.413787841797
45,10606.6017177482,169.793106079102
45,10649.0281243957,169.206893920898
45,10649.0281246194,171.862075805664
45,10691.4545312671,171.896545410156
45,10691.4545314899,177.103454589844
45,10733.8809381385,176.75862121582
45,10733.8809383611,181.034484863281
45,10776.3073450099,180
45,10776.3073452323,181
45,10818.7337518813,179.655166625977
45,10818.7337521028,177.896545410156
45,10861.1601587527,175.827590942383
45,10861.160158974,172.24137878418
45,10903.586565624,169.965515136719
45,10903.5865658452,166.137924194336
45,10946.0129724954,164.379302978516
45,10946.0129727164,162.068969726562
45,10988.4393793668,160.931030273438
45,10988.4393795869,159.724136352539
45,11030.8657862382,158.75862121582
45,11030.8657864581,159.206893920898
45,11073.2921931096,158.275863647461
45,11073.2921933293,160.379302978516
45,11115.718599981,159
45,11115.7186001998,161.310348510742
45,11158.1450068524,159.413787841797
45,11158.145007071,160.827590942383
45,11200.5714137238,158.103454589844
45,11200.5714139422,157.206893920898
45,11242.9978205952,154
45,11242.9978208128,151.724136352539
45,11285.4242274666,148.724136352539
45,11285.424227684,146.75862121582
45,11327.850634338,144
45,11327.8506345552,143.689651489258
45,11370.2770412094,142.206893920898
45,11370.2770414263,144.413787841797
45,11412.7034480808,143.24137878418
45,11412.7034482969,146.620697021484
45,11455.1298549521,145.068969726562
45,11455.1298551681,148.413787841797
45,11497.5562618235,146.275863647461
45,11497.5562620393,148.965515136719
45,11539.9826686949,146.379302978516
45,11539.9826689098,148.586212158203
45,11582.4090755663,145.551727294922
45,11582.409075781,147.448272705078
45,11624.8354824377,144.344833374023
45,11624.8354826522,145.896545410156
45,11667.2618893091,142.965515136719
45,11667.2618895227,144.827590942383
45,11709.6882961805,141.931030273438
45,11709.6882963939,143.344833374023
45,11752.1147030519,140.655166625977
45,11752.1147032651,141.379302978516
45,11794.5411099233,138.620697021484
45,11794.5411101356,138.24137878418
45,11836.9675167947,133.517242431641
45,11836.9675170068,131.448272705078
45,11879.3939236661,124.482757568359
45,11879.393923878,122.103446960449
45,11921.8203305375,114.103446960449
45,11921.8203307492,111.75862121582
45,11964.2467374089,103.827583312988
45,11964.2467376197,101.931037902832
45,12006.6731442802,95.7241363525391
45,12006.6731444909,94.6551742553711
45,12049.0995511516,90.7241363525391
45,12049.0995513621,90.1724166870117
45,12091.525958023,87.7586212158203
45,12091.5259582327,87.8620681762695
45,12133.9523648944,86.8275833129883
45,12133.9523651039,87.1034469604492
45,12176.3787717658,86.3793106079102
45,12176.3787719751,86.5862045288086
45,12218.8051786372,85.7931060791016
45,12218.8051788456,85.7931060791016
45,12261.2315855086,84.9655151367188
45,12261.2315857168,85
45,12303.65799238,84.3793106079102
45,12303.657992588,84.4827575683594
45,12346.0843992514,83.6896514892578
45,12346.0843994592,83.7931060791016
45,12388.5108061228,83.1034469604492
45,12388.5108063297,83.3448257446289
45,12430.9372129942,82.5862045288086
45,12430.9372132009,82.8275833129883
45,12473.3636198656,82.3448257446289
45,12473.3636200721,82.5517272949219
45,12515.7900267369,82.0344848632812
45,12515.7900269426,82.1724166870117
45,12558.2164336083,81.6896514892578
45,12558.2164338138,81.7241363525391
45,12600.6428404797,81.2413787841797
45,12600.642840685,81.4482727050781
45,12643.0692473511,80.9655151367188
45,12643.0692475555,81.0344848632812
45,12685.4956542225,80.931037902832
45,12685.4956544267,81.0344848632812
